text,target
Online shop URL:https://www.allaccessorybest.com; Domain length:24; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:27; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct 11 03:53:36 2023 GMT; Domain registration date:2023-05-15 03:35,fraudulent
Online shop URL:https://www.superglamourous.it; Domain length:22; Top domain length:2; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:25; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct 14 17:36:36 2023 GMT; Domain registration date:2011-10-28 12:28,legitimate
Online shop URL:https://abcexportgroup.co.za; Domain length:20; Top domain length:5; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:23; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct 27 18:36:20 2023 GMT; Domain registration date:2022-09-27 00:00,fraudulent
Online shop URL:https://www.atlasformen.cz; Domain length:18; Top domain length:2; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:21; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GlobalSign Atlas R3 DV TLS CA 2023 Q2; SSL certificate expire date:Nov 28 18:22:06 2023 GMT; Domain registration date:2015-12-17 12:36,legitimate
Online shop URL:https://www.industrialprotool.com; Domain length:25; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:28; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Sep 23 05:36:08 2023 GMT; Domain registration date:2023-06-25 06:18,fraudulent
Online shop URL:https://allbursatours.com; Domain length:17; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:21; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct 27 20:11:42 2023 GMT; Domain registration date:2013-12-27 07:41,legitimate
Online shop URL:https://www.sugartrends.com; Domain length:19; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:22; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct 12 00:08:41 2023 GMT; Domain registration date:2012-08-26 18:41,legitimate
Online shop URL:https://www.sportyglobe.com; Domain length:19; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:22; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:E1; SSL certificate expire date:Oct 20 06:30:55 2023 GMT; Domain registration date:2023-05-24 03:28,fraudulent
Online shop URL:https://www.divinebugs.com; Domain length:18; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:21; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Sep 21 05:56:41 2023 GMT; Domain registration date:2019-01-23 09:53,legitimate
Online shop URL:https://www.usopenair.com; Domain length:17; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:20; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct 16 16:09:01 2023 GMT; Domain registration date:2023-03-22 10:50,fraudulent
Online shop URL:https://www.cosplaysincere.com; Domain length:22; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:25; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:E1; SSL certificate expire date:Nov 15 06:22:13 2023 GMT; Domain registration date:2023-08-17 07:14,fraudulent
Online shop URL:https://www.decoration-house.com; Domain length:24; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:26; Number  of dots (.):2; Number  of hyphens (-):1; SSL certificate issuer:E1; SSL certificate expire date:Nov  7 07:47:00 2023 GMT; Domain registration date:2023-08-09 08:23,fraudulent
Online shop URL:https://asieboisconcept.fr; Domain length:18; Top domain length:2; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:22; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:Sectigo RSA Domain Validation Secure Server CA; SSL certificate expire date:Oct 19 23:59:59 2023 GMT; Domain registration date:2023-01-14 00:39,fraudulent
Online shop URL:https://www.bigdealkicks.com; Domain length:20; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:23; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Sep 14 08:55:42 2023 GMT; Domain registration date:2023-04-09 04:27,fraudulent
Online shop URL:https://www.focalprice.com; Domain length:18; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:21; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct  5 05:40:29 2023 GMT; Domain registration date:2008-06-03 03:17,legitimate
Online shop URL:https://www.slendergoods.com; Domain length:20; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:23; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct 16 03:20:55 2023 GMT; Domain registration date:2023-05-20 01:38,fraudulent
Online shop URL:https://kosmart.eu; Domain length:10; Top domain length:2; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:14; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:GeoTrust EV RSA CA 2018; SSL certificate expire date:Sep  8 23:59:59 2023 GMT; Domain registration date:Hidden,legitimate
Online shop URL:https://www.party365.se; Domain length:15; Top domain length:2; Presence of prefix 'www' :yes; Number  of digits:3; Number  of letters:15; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:Amazon RSA 2048 M01; SSL certificate expire date:Nov 12 23:59:59 2023 GMT; Domain registration date:2021-09-23 00:00,legitimate
Online shop URL:https://www.categoryfurniture.com; Domain length:25; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:28; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:E1; SSL certificate expire date:Sep 17 05:31:49 2023 GMT; Domain registration date:2023-06-19 03:55,fraudulent
Online shop URL:https://lidiacrochettricot.com; Domain length:22; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:26; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:Cloudflare Inc ECC CA-3; SSL certificate expire date:Apr 17 23:59:59 2024 GMT; Domain registration date:2015-03-18 00:00,legitimate
Online shop URL:https://amofugroupholdings.com; Domain length:22; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:26; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct 27 11:17:52 2023 GMT; Domain registration date:2023-03-29 11:10,fraudulent
Online shop URL:https://www.fischende.com; Domain length:17; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:20; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:E1; SSL certificate expire date:Oct 15 08:53:26 2023 GMT; Domain registration date:2023-05-19 07:57,fraudulent
Online shop URL:https://johnny-urban.com; Domain length:16; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:19; Number  of dots (.):1; Number  of hyphens (-):1; SSL certificate issuer:R3; SSL certificate expire date:Sep 11 11:21:07 2023 GMT; Domain registration date:2017-05-17 15:09,legitimate
Online shop URL:https://www.kartalyuvasi.eu/en; Domain length:19; Top domain length:2; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:24; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:Cloudflare Inc ECC CA-3; SSL certificate expire date:Mar 31 23:59:59 2024 GMT; Domain registration date:Hidden,legitimate
Online shop URL:https://www.byyentl.com; Domain length:15; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:18; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:E1; SSL certificate expire date:Sep 16 08:35:33 2023 GMT; Domain registration date:2022-08-22 01:53,fraudulent
Online shop URL:https://www.greenlinelina.de; Domain length:20; Top domain length:2; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:23; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Sep 27 08:48:33 2023 GMT; Domain registration date:Hidden,fraudulent
Online shop URL:https://www.askopindopusat.com; Domain length:22; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:25; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct 28 09:22:37 2023 GMT; Domain registration date:2022-09-27 02:35,fraudulent
Online shop URL:https://www.polo-motorrad.com/de-de; Domain length:21; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:27; Number  of dots (.):2; Number  of hyphens (-):2; SSL certificate issuer:DigiCert TLS RSA SHA256 2020 CA1; SSL certificate expire date:Feb 20 23:59:59 2024 GMT; Domain registration date:2003-08-05 11:13,legitimate
Online shop URL:https://www.trendfashionary.com; Domain length:23; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:26; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Sep 10 06:09:17 2023 GMT; Domain registration date:2023-04-14 03:39,fraudulent
Online shop URL:https://www.alaskanmaker.fr/en; Domain length:19; Top domain length:2; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:24; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct  6 00:32:16 2023 GMT; Domain registration date:2016-11-08 13:16,legitimate
Online shop URL:https://www.vaughanshoes.ie; Domain length:19; Top domain length:2; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:22; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:Amazon RSA 2048 M01; SSL certificate expire date:Sep 17 23:59:59 2024 GMT; Domain registration date:2014-04-09 00:00,legitimate
Online shop URL:https://www.gottalive.com; Domain length:17; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:20; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Sep 13 20:01:27 2023 GMT; Domain registration date:2005-10-14 19:29,legitimate
Online shop URL:https://www.electrifytools.com; Domain length:22; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:25; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct  4 06:04:58 2023 GMT; Domain registration date:2023-07-06 00:00,fraudulent
Online shop URL:https://lespirant.com; Domain length:13; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:17; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct 17 09:24:09 2023 GMT; Domain registration date:2015-09-29 20:58,legitimate
Online shop URL:https://247pharm.net; Domain length:12; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:3; Number  of letters:13; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Sep 15 18:49:13 2023 GMT; Domain registration date:2017-10-09 12:10,fraudulent
Online shop URL:https://sunluxroofwindows.co.uk; Domain length:23; Top domain length:5; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:26; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct 22 18:00:20 2023 GMT; Domain registration date:2014-12-04 00:00,legitimate
Online shop URL:https://shop.ambclasse.com/passwor; Domain length:18; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:28; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Sep  5 19:38:11 2023 GMT; Domain registration date:2016-02-28 09:18,legitimate
Online shop URL:https://www.meyer-trousers.ie/en_ie; Domain length:21; Top domain length:2; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:27; Number  of dots (.):2; Number  of hyphens (-):1; SSL certificate issuer:Sectigo RSA Domain Validation Secure Server CA; SSL certificate expire date:Aug 22 23:59:59 2023 GMT; Domain registration date:2016-12-07 00:00,legitimate
Online shop URL:https://www.teqoya.com; Domain length:14; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:17; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct  2 04:45:55 2023 GMT; Domain registration date:2014-07-21 18:09,legitimate
Online shop URL:https://www.accessoriesbetter.com; Domain length:25; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:28; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Sep 23 04:25:16 2023 GMT; Domain registration date:2023-02-27 00:00,fraudulent
Online shop URL:https://www.jerseyrabatt.com; Domain length:20; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:23; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Sep 27 07:42:25 2023 GMT; Domain registration date:2022-05-25 01:25,fraudulent
Online shop URL:https://hero.lt; Domain length:7; Top domain length:2; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:11; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Sep 19 02:25:42 2023 GMT; Domain registration date:2012-04-05 00:00,legitimate
Online shop URL:https://www.livingroomonsell.com; Domain length:24; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:27; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Nov 13 07:09:41 2023 GMT; Domain registration date:2023-08-15 07:48,fraudulent
Online shop URL:https://www.canadian-rxpharmacy.com; Domain length:27; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:29; Number  of dots (.):2; Number  of hyphens (-):1; SSL certificate issuer:R3; SSL certificate expire date:Sep 29 00:24:14 2023 GMT; Domain registration date:2020-06-01 17:00,fraudulent
Online shop URL:https://www.dosenprofi.com; Domain length:18; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:21; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Sep  2 15:23:35 2023 GMT; Domain registration date:2007-04-11 13:12,legitimate
Online shop URL:https://germanysolingen.com/en; Domain length:19; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:25; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Sep  5 12:35:42 2023 GMT; Domain registration date:2000-10-06 06:38,legitimate
Online shop URL:https://www.inhealth.ie; Domain length:15; Top domain length:2; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:18; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:Encryption Everywhere G3 TLS ECC P384 SHA384 2023 CA1; SSL certificate expire date:May 12 23:59:59 2024 GMT; Domain registration date:2009-01-16 00:00,legitimate
Online shop URL:https://www.cyclesprint.com; Domain length:19; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:22; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Sep 28 02:53:56 2023 GMT; Domain registration date:2023-06-30 03:33,fraudulent
Online shop URL:https://allusmusic.com; Domain length:14; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:18; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct 14 11:32:50 2023 GMT; Domain registration date:2023-05-18 09:21,fraudulent
Online shop URL:https://www.decathlon.co.uk; Domain length:19; Top domain length:5; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:21; Number  of dots (.):3; Number  of hyphens (-):0; SSL certificate issuer:E1; SSL certificate expire date:Oct 22 13:25:38 2023 GMT; Domain registration date:1997-03-12 00:00,legitimate
Online shop URL:https://www.kjus.com/us/en/hom; Domain length:12; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:22; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:DigiCert TLS RSA SHA256 2020 CA1; SSL certificate expire date:Feb 28 23:59:59 2024 GMT; Domain registration date:1999-02-15 05:00,legitimate
Online shop URL:https://silwy.de/e; Domain length:8; Top domain length:2; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:13; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct 20 23:41:51 2023 GMT; Domain registration date:Hidden,legitimate
Online shop URL:https://www.poweredblinds.dk; Domain length:20; Top domain length:2; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:23; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Sep 25 19:37:51 2023 GMT; Domain registration date:2014-09-30 00:00,legitimate
Online shop URL:https://www.cycleshopworld.com; Domain length:22; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:25; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct 30 07:30:07 2023 GMT; Domain registration date:2023-08-01 08:20,fraudulent
Online shop URL:https://super-shop.com; Domain length:14; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:17; Number  of dots (.):1; Number  of hyphens (-):1; SSL certificate issuer:R3; SSL certificate expire date:Aug  6 22:18:06 2023 GMT; Domain registration date:2003-10-24 18:25,legitimate
Online shop URL:https://bestmedicineservice.com; Domain length:23; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:27; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct 20 11:53:03 2023 GMT; Domain registration date:2023-01-23 08:56,fraudulent
Online shop URL:https://www.parduotuvevaikams.lt; Domain length:24; Top domain length:2; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:27; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct 14 02:29:00 2023 GMT; Domain registration date:2016-02-17 00:00,legitimate
Online shop URL:https://www.sanct-bernhard.com; Domain length:22; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:24; Number  of dots (.):2; Number  of hyphens (-):1; SSL certificate issuer:R3; SSL certificate expire date:Oct 13 15:11:58 2023 GMT; Domain registration date:2000-03-28 15:10,legitimate
Online shop URL:https://esgehtauchohnerezept.net; Domain length:24; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:28; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Aug  5 15:32:45 2023 GMT; Domain registration date:2023-01-20 07:15,fraudulent
Online shop URL:https://www.fundis-equestrian.com; Domain length:25; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:27; Number  of dots (.):2; Number  of hyphens (-):1; SSL certificate issuer:Cloudflare Inc ECC CA-3; SSL certificate expire date:Feb  5 23:59:59 2024 GMT; Domain registration date:2020-04-15 14:02,legitimate
Online shop URL:https://www.blutsgeschwister.de; Domain length:23; Top domain length:2; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:26; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:Certum Organization Validation CA SHA2; SSL certificate expire date:Dec 19 13:31:56 2023 GMT; Domain registration date:Hidden,legitimate
Online shop URL:https://www.erectieassistent.nl; Domain length:23; Top domain length:2; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:26; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct  7 16:28:27 2023 GMT; Domain registration date:2023-05-11 00:00,fraudulent
Online shop URL:https://www.vercella-vita.shop; Domain length:22; Top domain length:4; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:24; Number  of dots (.):2; Number  of hyphens (-):1; SSL certificate issuer:GeoTrust RSA CA 2018; SSL certificate expire date:Dec 24 23:59:59 2023 GMT; Domain registration date:2020-08-03 07:24,legitimate
Online shop URL:https://www.immunepharma.com; Domain length:20; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:23; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Aug 26 00:37:17 2023 GMT; Domain registration date:2009-06-20 18:54,fraudulent
Online shop URL:https://www.vhatkevada.shop; Domain length:19; Top domain length:4; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:21; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct 12 13:11:00 2023 GMT; Domain registration date:2023-03-18 00:12,fraudulent
Online shop URL:https://www.floranza.de; Domain length:15; Top domain length:2; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:18; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Sep 24 22:40:04 2023 GMT; Domain registration date:Hidden,fraudulent
Online shop URL:https://www.adsport.store; Domain length:17; Top domain length:5; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:20; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct  4 20:40:38 2023 GMT; Domain registration date:2019-03-11 00:00,legitimate
Online shop URL:https://www.chicloverplusizes.com; Domain length:25; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:28; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Sep 17 06:20:30 2023 GMT; Domain registration date:2023-06-19 07:08,fraudulent
Online shop URL:https://www.lukasmullerwelpenzuhause.com; Domain length:32; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:35; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:Sectigo RSA Domain Validation Secure Server CA; SSL certificate expire date:Mar 22 23:59:59 2024 GMT; Domain registration date:2023-03-22 00:00,fraudulent
Online shop URL:https://www.fanthome.com/en; Domain length:16; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:21; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:Cloudflare Inc ECC CA-3; SSL certificate expire date:Apr  9 23:59:59 2024 GMT; Domain registration date:2014-06-09 18:47,legitimate
Online shop URL:https://www.keenschuhe.at; Domain length:17; Top domain length:2; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:20; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct 16 05:36:41 2023 GMT; Domain registration date:Hidden,fraudulent
Online shop URL:https://www.clothesoptinfo.com; Domain length:22; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:25; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:E1; SSL certificate expire date:Oct 26 06:53:33 2023 GMT; Domain registration date:2023-05-30 06:22,fraudulent
Online shop URL:https://irelandseyeknitwear.com; Domain length:23; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:27; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct 20 23:10:08 2023 GMT; Domain registration date:2019-05-15 17:17,legitimate
Online shop URL:https://got-bag.com; Domain length:11; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:14; Number  of dots (.):1; Number  of hyphens (-):1; SSL certificate issuer:R3; SSL certificate expire date:Sep 24 21:08:30 2023 GMT; Domain registration date:2016-10-20 19:05,legitimate
Online shop URL:https://www.fadtennis.com; Domain length:17; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:20; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct 22 10:20:00 2023 GMT; Domain registration date:2023-05-26 00:00,fraudulent
Online shop URL:https://www.tkmaxx.com/LandingPage; Domain length:14; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:28; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:DigiCert TLS RSA SHA256 2020 CA1; SSL certificate expire date:Aug 20 23:59:59 2023 GMT; Domain registration date:1996-05-11 04:00,legitimate
Online shop URL:https://baitukas.lt; Domain length:11; Top domain length:2; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:15; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct  6 03:48:15 2023 GMT; Domain registration date:2001-12-06 00:00,legitimate
Online shop URL:https://www.hunkemoller.se; Domain length:18; Top domain length:2; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:21; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GeoTrust EV RSA CA 2018; SSL certificate expire date:Sep 20 23:59:59 2023 GMT; Domain registration date:2009-10-21 00:00,legitimate
Online shop URL:https://www.overtoolbase.com; Domain length:20; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:23; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct 13 06:20:52 2023 GMT; Domain registration date:2023-07-15 03:39,fraudulent
Online shop URL:https://www.magrabo.com/gb; Domain length:15; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:20; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Sep  8 02:26:40 2023 GMT; Domain registration date:2015-03-19 09:27,legitimate
Online shop URL:https://www.protest.eu/nl/n; Domain length:14; Top domain length:2; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:20; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:Cloudflare Inc ECC CA-3; SSL certificate expire date:May 17 23:59:59 2024 GMT; Domain registration date:Hidden,legitimate
Online shop URL:https://www.obsession-shop.com/en; Domain length:22; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:26; Number  of dots (.):2; Number  of hyphens (-):1; SSL certificate issuer:Cloudflare Inc ECC CA-3; SSL certificate expire date:Feb 21 23:59:59 2024 GMT; Domain registration date:2020-09-02 07:09,legitimate
Online shop URL:https://www.barnesandnoble.com; Domain length:22; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:25; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:DigiCert TLS RSA SHA256 2020 CA1; SSL certificate expire date:Jun  6 23:59:59 2024 GMT; Domain registration date:1995-08-10 04:00,legitimate
Online shop URL:https://www.completoshop.cz; Domain length:19; Top domain length:2; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:22; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:Certum Domain Validation CA SHA2; SSL certificate expire date:Jun 29 11:22:50 2024 GMT; Domain registration date:Hidden,legitimate
Online shop URL:https://www.europe-pharm.net; Domain length:20; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:22; Number  of dots (.):2; Number  of hyphens (-):1; SSL certificate issuer:E1; SSL certificate expire date:Oct 10 09:12:51 2023 GMT; Domain registration date:2023-05-14 07:29,fraudulent
